"","CNames","SUNSID","Acres","BUFF_DIST","Method","People","Start","Buffer","Area"
"4064","Buff1km","BAY04",NA,1000,"Residential Parcels",24,"Point","Buffer 1km","Full Buffer"
"4065","Buff1km","BAY04",NA,1000,"All Parcels",44,"Point","Buffer 1km","Full Buffer"
"4066","Buff1km","BAY06",NA,1000,"Landscan Sum",775,"Point","Buffer 1km","Full Buffer"
"4067","Buff1km","BAY06",NA,1000,"Census Population",677.949615737318,"Point","Buffer 1km","Full Buffer"
"4068","Buff1km","BAY06",NA,1000,"Parcel Building Count",294,"Point","Buffer 1km","Full Buffer"
"4069","Buff1km","BAY06",NA,1000,"Residential Parcels",164,"Point","Buffer 1km","Full Buffer"
"4070","Buff1km","BAY06",NA,1000,"All Parcels",378,"Point","Buffer 1km","Full Buffer"
"4071","Buff1km","BAY07",NA,1000,"Landscan Sum",1038,"Point","Buffer 1km","Full Buffer"
"4072","Buff1km","BAY07",NA,1000,"Census Population",1133.62351479244,"Point","Buffer 1km","Full Buffer"
"4073","Buff1km","BAY07",NA,1000,"Parcel Building Count",442,"Point","Buffer 1km","Full Buffer"
"4074","Buff1km","BAY07",NA,1000,"Residential Parcels",451,"Point","Buffer 1km","Full Buffer"
"4075","Buff1km","BAY07",NA,1000,"All Parcels",595,"Point","Buffer 1km","Full Buffer"
"4076","Buff1km","BAY08",NA,1000,"Landscan Sum",940,"Point","Buffer 1km","Full Buffer"
"4077","Buff1km","BAY08",NA,1000,"Census Population",1116.96997112981,"Point","Buffer 1km","Full Buffer"
"4078","Buff1km","BAY08",NA,1000,"Parcel Building Count",489,"Point","Buffer 1km","Full Buffer"
"4079","Buff1km","BAY08",NA,1000,"Residential Parcels",446,"Point","Buffer 1km","Full Buffer"
"4080","Buff1km","BAY08",NA,1000,"All Parcels",574,"Point","Buffer 1km","Full Buffer"
"4081","Buff1km","BAY09",NA,1000,"Landscan Sum",7,"Point","Buffer 1km","Full Buffer"
"4082","Buff1km","BAY09",NA,1000,"Census Population",15.3686900255625,"Point","Buffer 1km","Full Buffer"
"4083","Buff1km","BAY09",NA,1000,"Parcel Building Count",3,"Point","Buffer 1km","Full Buffer"
"4084","Buff1km","BAY09",NA,1000,"Residential Parcels",1,"Point","Buffer 1km","Full Buffer"
"4085","Buff1km","BAY09",NA,1000,"All Parcels",20,"Point","Buffer 1km","Full Buffer"
"4086","Buff1km","CAL01",NA,1000,"Landscan Sum",1786,"Point","Buffer 1km","Full Buffer"
"4087","Buff1km","CAL01",NA,1000,"Census Population",1978.27999622418,"Point","Buffer 1km","Full Buffer"
"4088","Buff1km","CAL01",NA,1000,"Parcel Building Count",848,"Point","Buffer 1km","Full Buffer"
"4089","Buff1km","CAL01",NA,1000,"Residential Parcels",868,"Point","Buffer 1km","Full Buffer"
"4090","Buff1km","CAL01",NA,1000,"All Parcels",1059,"Point","Buffer 1km","Full Buffer"
"4091","Buff1km","CAL02",NA,1000,"Landscan Sum",775,"Point","Buffer 1km","Full Buffer"
"4092","Buff1km","CAL02",NA,1000,"Census Population",836.823651194483,"Point","Buffer 1km","Full Buffer"
"4093","Buff1km","CAL02",NA,1000,"Parcel Building Count",321,"Point","Buffer 1km","Full Buffer"
"4094","Buff1km","CAL02",NA,1000,"Residential Parcels",334,"Point","Buffer 1km","Full Buffer"
"4095","Buff1km","CAL02",NA,1000,"All Parcels",423,"Point","Buffer 1km","Full Buffer"
"4096","Buff1km","CAR01",NA,1000,"Landscan Sum",83,"Point","Buffer 1km","Full Buffer"
"4097","Buff1km","CAR01",NA,1000,"Census Population",231.231874980847,"Point","Buffer 1km","Full Buffer"
"4098","Buff1km","CAR01",NA,1000,"Parcel Building Count",130,"Point","Buffer 1km","Full Buffer"
"4099","Buff1km","CAR01",NA,1000,"Residential Parcels",144,"Point","Buffer 1km","Full Buffer"
"4100","Buff1km","CAR01",NA,1000,"All Parcels",271,"Point","Buffer 1km","Full Buffer"
"4101","Buff1km","CAR02",NA,1000,"Landscan Sum",883,"Point","Buffer 1km","Full Buffer"
"4102","Buff1km","CAR02",NA,1000,"Census Population",716.542964321539,"Point","Buffer 1km","Full Buffer"
"4103","Buff1km","CAR02",NA,1000,"Parcel Building Count",604,"Point","Buffer 1km","Full Buffer"
"4104","Buff1km","CAR02",NA,1000,"Residential Parcels",524,"Point","Buffer 1km","Full Buffer"
"4105","Buff1km","CAR02",NA,1000,"All Parcels",962,"Point","Buffer 1km","Full Buffer"
"4106","Buff1km","CAR03",NA,1000,"Landscan Sum",277,"Point","Buffer 1km","Full Buffer"
"4107","Buff1km","CAR03",NA,1000,"Census Population",293.397761708866,"Point","Buffer 1km","Full Buffer"
"4108","Buff1km","CAR03",NA,1000,"Parcel Building Count",66,"Point","Buffer 1km","Full Buffer"
"4109","Buff1km","CAR03",NA,1000,"Residential Parcels",70,"Point","Buffer 1km","Full Buffer"
"4110","Buff1km","CAR03",NA,1000,"All Parcels",217,"Point","Buffer 1km","Full Buffer"
"4111","Buff1km","CAR04",NA,1000,"Landscan Sum",702,"Point","Buffer 1km","Full Buffer"
"4112","Buff1km","CAR04",NA,1000,"Census Population",337.489485238396,"Point","Buffer 1km","Full Buffer"
"4113","Buff1km","CAR04",NA,1000,"Parcel Building Count",305,"Point","Buffer 1km","Full Buffer"
"4114","Buff1km","CAR04",NA,1000,"Residential Parcels",236,"Point","Buffer 1km","Full Buffer"
"4115","Buff1km","CAR04",NA,1000,"All Parcels",672,"Point","Buffer 1km","Full Buffer"
"4116","Buff1km","CAR05",NA,1000,"Landscan Sum",488,"Point","Buffer 1km","Full Buffer"
"4117","Buff1km","CAR05",NA,1000,"Census Population",203.172301872734,"Point","Buffer 1km","Full Buffer"
"4118","Buff1km","CAR05",NA,1000,"Parcel Building Count",279,"Point","Buffer 1km","Full Buffer"
"4119","Buff1km","CAR05",NA,1000,"Residential Parcels",247,"Point","Buffer 1km","Full Buffer"
"4120","Buff1km","CAR05",NA,1000,"All Parcels",754,"Point","Buffer 1km","Full Buffer"
"4121","Buff1km","CAR06",NA,1000,"Landscan Sum",45,"Point","Buffer 1km","Full Buffer"
"4122","Buff1km","CAR06",NA,1000,"Census Population",3.23365535918466,"Point","Buffer 1km","Full Buffer"
"4123","Buff1km","CAR06",NA,1000,"Parcel Building Count",9,"Point","Buffer 1km","Full Buffer"
"4124","Buff1km","CAR06",NA,1000,"Residential Parcels",12,"Point","Buffer 1km","Full Buffer"
"4125","Buff1km","CAR06",NA,1000,"All Parcels",47,"Point","Buffer 1km","Full Buffer"
"4126","Buff1km","FRA01",NA,1000,"Landscan Sum",0,"Point","Buffer 1km","Full Buffer"
"4127","Buff1km","FRA01",NA,1000,"Census Population",2.35918490100318,"Point","Buffer 1km","Full Buffer"
"4128","Buff1km","FRA01",NA,1000,"Parcel Building Count",0,"Point","Buffer 1km","Full Buffer"
"4129","Buff1km","FRA01",NA,1000,"Residential Parcels",0,"Point","Buffer 1km","Full Buffer"
"4130","Buff1km","FRA01",NA,1000,"All Parcels",7,"Point","Buffer 1km","Full Buffer"
"4131","Buff1km","FRA02",NA,1000,"Landscan Sum",135,"Point","Buffer 1km","Full Buffer"
"4132","Buff1km","FRA02",NA,1000,"Census Population",155.099253004389,"Point","Buffer 1km","Full Buffer"
"4133","Buff1km","FRA02",NA,1000,"Parcel Building Count",74,"Point","Buffer 1km","Full Buffer"
"4134","Buff1km","FRA02",NA,1000,"Residential Parcels",54,"Point","Buffer 1km","Full Buffer"
"4135","Buff1km","FRA02",NA,1000,"All Parcels",207,"Point","Buffer 1km","Full Buffer"
"4136","Buff1km","FRA03",NA,1000,"Landscan Sum",73,"Point","Buffer 1km","Full Buffer"
"4137","Buff1km","FRA03",NA,1000,"Census Population",104.87002804267,"Point","Buffer 1km","Full Buffer"
"4138","Buff1km","FRA03",NA,1000,"Parcel Building Count",179,"Point","Buffer 1km","Full Buffer"
"4139","Buff1km","FRA03",NA,1000,"Residential Parcels",167,"Point","Buffer 1km","Full Buffer"
"4140","Buff1km","FRA03",NA,1000,"All Parcels",427,"Point","Buffer 1km","Full Buffer"
"4141","Buff1km","FRA04",NA,1000,"Landscan Sum",79,"Point","Buffer 1km","Full Buffer"
"4142","Buff1km","FRA04",NA,1000,"Census Population",39.8892840955933,"Point","Buffer 1km","Full Buffer"
"4143","Buff1km","FRA04",NA,1000,"Parcel Building Count",104,"Point","Buffer 1km","Full Buffer"
"4144","Buff1km","FRA04",NA,1000,"Residential Parcels",116,"Point","Buffer 1km","Full Buffer"
"4145","Buff1km","FRA04",NA,1000,"All Parcels",186,"Point","Buffer 1km","Full Buffer"
"4146","Buff1km","FRA05",NA,1000,"Landscan Sum",167,"Point","Buffer 1km","Full Buffer"
"4147","Buff1km","FRA05",NA,1000,"Census Population",107.97739296674,"Point","Buffer 1km","Full Buffer"
"4148","Buff1km","FRA05",NA,1000,"Parcel Building Count",137,"Point","Buffer 1km","Full Buffer"
"4149","Buff1km","FRA05",NA,1000,"Residential Parcels",118,"Point","Buffer 1km","Full Buffer"
"4150","Buff1km","FRA05",NA,1000,"All Parcels",302,"Point","Buffer 1km","Full Buffer"
"4151","Buff1km","FRA06",NA,1000,"Landscan Sum",5,"Point","Buffer 1km","Full Buffer"
"4152","Buff1km","FRA06",NA,1000,"Census Population",2.1748255732155,"Point","Buffer 1km","Full Buffer"
"4153","Buff1km","FRA06",NA,1000,"Parcel Building Count",1,"Point","Buffer 1km","Full Buffer"
"4154","Buff1km","FRA06",NA,1000,"Residential Parcels",1,"Point","Buffer 1km","Full Buffer"
"4155","Buff1km","FRA06",NA,1000,"All Parcels",22,"Point","Buffer 1km","Full Buffer"
"4156","Buff1km","FRA07",NA,1000,"Landscan Sum",0,"Point","Buffer 1km","Full Buffer"
"4157","Buff1km","FRA07",NA,1000,"Census Population",5.27897069439998,"Point","Buffer 1km","Full Buffer"
"4158","Buff1km","FRA07",NA,1000,"Parcel Building Count",5,"Point","Buffer 1km","Full Buffer"
"4159","Buff1km","FRA07",NA,1000,"Residential Parcels",5,"Point","Buffer 1km","Full Buffer"
"4160","Buff1km","FRA07",NA,1000,"All Parcels",30,"Point","Buffer 1km","Full Buffer"
"4161","Buff1km","FRA08",NA,1000,"Landscan Sum",64,"Point","Buffer 1km","Full Buffer"
"4162","Buff1km","FRA08",NA,1000,"Census Population",32.9346627589041,"Point","Buffer 1km","Full Buffer"
"4163","Buff1km","FRA08",NA,1000,"Parcel Building Count",105,"Point","Buffer 1km","Full Buffer"
"4164","Buff1km","FRA08",NA,1000,"Residential Parcels",113,"Point","Buffer 1km","Full Buffer"
"4165","Buff1km","FRA08",NA,1000,"All Parcels",265,"Point","Buffer 1km","Full Buffer"
"4166","Buff1km","FRA09",NA,1000,"Landscan Sum",54,"Point","Buffer 1km","Full Buffer"
"4167","Buff1km","FRA09",NA,1000,"Census Population",6.08896036166159,"Point","Buffer 1km","Full Buffer"
"4168","Buff1km","FRA09",NA,1000,"Parcel Building Count",69,"Point","Buffer 1km","Full Buffer"
"4169","Buff1km","FRA09",NA,1000,"Residential Parcels",71,"Point","Buffer 1km","Full Buffer"
"4170","Buff1km","FRA09",NA,1000,"All Parcels",89,"Point","Buffer 1km","Full Buffer"
"4171","Buff1km","FRA10",NA,1000,"Landscan Sum",44,"Point","Buffer 1km","Full Buffer"
"4172","Buff1km","FRA10",NA,1000,"Census Population",14.3746099676568,"Point","Buffer 1km","Full Buffer"
"4173","Buff1km","FRA10",NA,1000,"Parcel Building Count",62,"Point","Buffer 1km","Full Buffer"
"4174","Buff1km","FRA10",NA,1000,"Residential Parcels",71,"Point","Buffer 1km","Full Buffer"
"4175","Buff1km","FRA10",NA,1000,"All Parcels",273,"Point","Buffer 1km","Full Buffer"
"4176","Buff1km","FRA11",NA,1000,"Landscan Sum",101,"Point","Buffer 1km","Full Buffer"
"4177","Buff1km","FRA11",NA,1000,"Census Population",61.8924599813709,"Point","Buffer 1km","Full Buffer"
"4178","Buff1km","FRA11",NA,1000,"Parcel Building Count",136,"Point","Buffer 1km","Full Buffer"
"4179","Buff1km","FRA11",NA,1000,"Residential Parcels",141,"Point","Buffer 1km","Full Buffer"
"4180","Buff1km","FRA11",NA,1000,"All Parcels",239,"Point","Buffer 1km","Full Buffer"
"4181","Buff1km","FRA12",NA,1000,"Landscan Sum",89,"Point","Buffer 1km","Full Buffer"
"4182","Buff1km","FRA12",NA,1000,"Census Population",153.717481478863,"Point","Buffer 1km","Full Buffer"
"4183","Buff1km","FRA12",NA,1000,"Parcel Building Count",235,"Point","Buffer 1km","Full Buffer"
"4184","Buff1km","FRA12",NA,1000,"Residential Parcels",248,"Point","Buffer 1km","Full Buffer"
"4185","Buff1km","FRA12",NA,1000,"All Parcels",451,"Point","Buffer 1km","Full Buffer"
"4186","Buff1km","GUL01",NA,1000,"Landscan Sum",58,"Point","Buffer 1km","Full Buffer"
"4187","Buff1km","GUL01",NA,1000,"Census Population",39.1230773620698,"Point","Buffer 1km","Full Buffer"
"4188","Buff1km","GUL01",NA,1000,"Parcel Building Count",90,"Point","Buffer 1km","Full Buffer"
"4189","Buff1km","GUL01",NA,1000,"Residential Parcels",89,"Point","Buffer 1km","Full Buffer"
"4190","Buff1km","GUL01",NA,1000,"All Parcels",191,"Point","Buffer 1km","Full Buffer"
"4191","Buff1km","GUL02",NA,1000,"Landscan Sum",61,"Point","Buffer 1km","Full Buffer"
"4192","Buff1km","GUL02",NA,1000,"Census Population",43.7829857036526,"Point","Buffer 1km","Full Buffer"
"4193","Buff1km","GUL02",NA,1000,"Parcel Building Count",102,"Point","Buffer 1km","Full Buffer"
"4194","Buff1km","GUL02",NA,1000,"Residential Parcels",116,"Point","Buffer 1km","Full Buffer"
"4195","Buff1km","GUL02",NA,1000,"All Parcels",256,"Point","Buffer 1km","Full Buffer"
"4196","Buff1km","LYN01",NA,1000,"Landscan Sum",119,"Point","Buffer 1km","Full Buffer"
"4197","Buff1km","LYN01",NA,1000,"Census Population",132.700355226948,"Point","Buffer 1km","Full Buffer"
"4198","Buff1km","LYN01",NA,1000,"Parcel Building Count",52,"Point","Buffer 1km","Full Buffer"
"4199","Buff1km","LYN01",NA,1000,"Residential Parcels",64,"Point","Buffer 1km","Full Buffer"
"4200","Buff1km","LYN01",NA,1000,"All Parcels",77,"Point","Buffer 1km","Full Buffer"
"4201","Buff1km","LYN02",NA,1000,"Landscan Sum",66,"Point","Buffer 1km","Full Buffer"
"4202","Buff1km","LYN02",NA,1000,"Census Population",179.10815354872,"Point","Buffer 1km","Full Buffer"
"4203","Buff1km","LYN02",NA,1000,"Parcel Building Count",37,"Point","Buffer 1km","Full Buffer"
"4204","Buff1km","LYN02",NA,1000,"Residential Parcels",31,"Point","Buffer 1km","Full Buffer"
"4205","Buff1km","LYN02",NA,1000,"All Parcels",66,"Point","Buffer 1km","Full Buffer"
"4206","Buff1km","LYN03",NA,1000,"Landscan Sum",1338,"Point","Buffer 1km","Full Buffer"
"4207","Buff1km","LYN03",NA,1000,"Census Population",1027.66552844346,"Point","Buffer 1km","Full Buffer"
"4208","Buff1km","LYN03",NA,1000,"Parcel Building Count",435,"Point","Buffer 1km","Full Buffer"
"4209","Buff1km","LYN03",NA,1000,"Residential Parcels",445,"Point","Buffer 1km","Full Buffer"
"4210","Buff1km","LYN03",NA,1000,"All Parcels",513,"Point","Buffer 1km","Full Buffer"
"4211","Buff1km","LYN05",NA,1000,"Landscan Sum",1536,"Point","Buffer 1km","Full Buffer"
"4212","Buff1km","LYN05",NA,1000,"Census Population",1896.32442920164,"Point","Buffer 1km","Full Buffer"
"4213","Buff1km","LYN05",NA,1000,"Parcel Building Count",781,"Point","Buffer 1km","Full Buffer"
"4214","Buff1km","LYN05",NA,1000,"Residential Parcels",784,"Point","Buffer 1km","Full Buffer"
"4215","Buff1km","LYN05",NA,1000,"All Parcels",903,"Point","Buffer 1km","Full Buffer"
"4216","Buff1km","MEX01",NA,1000,"Landscan Sum",123,"Point","Buffer 1km","Full Buffer"
"4217","Buff1km","MEX01",NA,1000,"Census Population",92.2697367058865,"Point","Buffer 1km","Full Buffer"
"4218","Buff1km","MEX01",NA,1000,"Parcel Building Count",389,"Point","Buffer 1km","Full Buffer"
"4219","Buff1km","MEX01",NA,1000,"Residential Parcels",372,"Point","Buffer 1km","Full Buffer"
"4220","Buff1km","MEX01",NA,1000,"All Parcels",784,"Point","Buffer 1km","Full Buffer"
"4221","Buff1km","MEX02",NA,1000,"Landscan Sum",306,"Point","Buffer 1km","Full Buffer"
"4222","Buff1km","MEX02",NA,1000,"Census Population",420.624342889627,"Point","Buffer 1km","Full Buffer"
"4223","Buff1km","MEX02",NA,1000,"Parcel Building Count",564,"Point","Buffer 1km","Full Buffer"
"4224","Buff1km","MEX02",NA,1000,"Residential Parcels",542,"Point","Buffer 1km","Full Buffer"
"4225","Buff1km","MEX02",NA,1000,"All Parcels",1068,"Point","Buffer 1km","Full Buffer"
"4226","Buff1km","MEX03",NA,1000,"Landscan Sum",329,"Point","Buffer 1km","Full Buffer"
"4227","Buff1km","MEX03",NA,1000,"Census Population",410.353631592396,"Point","Buffer 1km","Full Buffer"
"4228","Buff1km","MEX03",NA,1000,"Parcel Building Count",582,"Point","Buffer 1km","Full Buffer"
"4229","Buff1km","MEX03",NA,1000,"Residential Parcels",585,"Point","Buffer 1km","Full Buffer"
"4230","Buff1km","MEX03",NA,1000,"All Parcels",1097,"Point","Buffer 1km","Full Buffer"
"4231","Buff1km","MEX04",NA,1000,"Landscan Sum",229,"Point","Buffer 1km","Full Buffer"
"4232","Buff1km","MEX04",NA,1000,"Census Population",316.650238858585,"Point","Buffer 1km","Full Buffer"
"4233","Buff1km","MEX04",NA,1000,"Parcel Building Count",333,"Point","Buffer 1km","Full Buffer"
"4234","Buff1km","MEX04",NA,1000,"Residential Parcels",336,"Point","Buffer 1km","Full Buffer"
"4235","Buff1km","MEX04",NA,1000,"All Parcels",556,"Point","Buffer 1km","Full Buffer"
"4236","Buff1km","PAN01",NA,1000,"Landscan Sum",305,"Point","Buffer 1km","Full Buffer"
"4237","Buff1km","PAN01",NA,1000,"Census Population",218.150293615656,"Point","Buffer 1km","Full Buffer"
"4238","Buff1km","PAN01",NA,1000,"Parcel Building Count",232,"Point","Buffer 1km","Full Buffer"
"4239","Buff1km","PAN01",NA,1000,"Residential Parcels",149,"Point","Buffer 1km","Full Buffer"
"4240","Buff1km","PAN01",NA,1000,"All Parcels",225,"Point","Buffer 1km","Full Buffer"
"4241","Buff1km","PAN03",NA,1000,"Landscan Sum",1943,"Point","Buffer 1km","Full Buffer"
"4242","Buff1km","PAN03",NA,1000,"Census Population",2373.0379408202,"Point","Buffer 1km","Full Buffer"
"4243","Buff1km","PAN03",NA,1000,"Parcel Building Count",729,"Point","Buffer 1km","Full Buffer"
"4244","Buff1km","PAN03",NA,1000,"Residential Parcels",548,"Point","Buffer 1km","Full Buffer"
"4245","Buff1km","PAN03",NA,1000,"All Parcels",791,"Point","Buffer 1km","Full Buffer"
"4246","Buff1km","PAN04",NA,1000,"Landscan Sum",1346,"Point","Buffer 1km","Full Buffer"
"4247","Buff1km","PAN04",NA,1000,"Census Population",1387.84060348637,"Point","Buffer 1km","Full Buffer"
"4248","Buff1km","PAN04",NA,1000,"Parcel Building Count",711,"Point","Buffer 1km","Full Buffer"
"4249","Buff1km","PAN04",NA,1000,"Residential Parcels",572,"Point","Buffer 1km","Full Buffer"
"4250","Buff1km","PAN04",NA,1000,"All Parcels",719,"Point","Buffer 1km","Full Buffer"
"4251","Buff1km","PAN05",NA,1000,"Landscan Sum",3086,"Point","Buffer 1km","Full Buffer"
"4252","Buff1km","PAN05",NA,1000,"Census Population",2887.41609275559,"Point","Buffer 1km","Full Buffer"
"4253","Buff1km","PAN05",NA,1000,"Parcel Building Count",1321,"Point","Buffer 1km","Full Buffer"
"4254","Buff1km","PAN05",NA,1000,"Residential Parcels",1072,"Point","Buffer 1km","Full Buffer"
"4255","Buff1km","PAN05",NA,1000,"All Parcels",1289,"Point","Buffer 1km","Full Buffer"
"4256","Buff1km","PAN07",NA,1000,"Landscan Sum",2389,"Point","Buffer 1km","Full Buffer"
"4257","Buff1km","PAN07",NA,1000,"Census Population",3207.54230941548,"Point","Buffer 1km","Full Buffer"
"4258","Buff1km","PAN07",NA,1000,"Parcel Building Count",1300,"Point","Buffer 1km","Full Buffer"
"4259","Buff1km","PAN07",NA,1000,"Residential Parcels",1123,"Point","Buffer 1km","Full Buffer"
"4260","Buff1km","PAN07",NA,1000,"All Parcels",1338,"Point","Buffer 1km","Full Buffer"
"4261","Buff1km","PAN09",NA,1000,"Landscan Sum",1487,"Point","Buffer 1km","Full Buffer"
"4262","Buff1km","PAN09",NA,1000,"Census Population",1847.15736282143,"Point","Buffer 1km","Full Buffer"
"4263","Buff1km","PAN09",NA,1000,"Parcel Building Count",838,"Point","Buffer 1km","Full Buffer"
"4264","Buff1km","PAN09",NA,1000,"Residential Parcels",764,"Point","Buffer 1km","Full Buffer"
"4265","Buff1km","PAN09",NA,1000,"All Parcels",894,"Point","Buffer 1km","Full Buffer"
"4266","Buff1km","PAN10",NA,1000,"Landscan Sum",1327,"Point","Buffer 1km","Full Buffer"
"4267","Buff1km","PAN10",NA,1000,"Census Population",1321.28747124994,"Point","Buffer 1km","Full Buffer"
"4268","Buff1km","PAN10",NA,1000,"Parcel Building Count",890,"Point","Buffer 1km","Full Buffer"
"4269","Buff1km","PAN10",NA,1000,"Residential Parcels",775,"Point","Buffer 1km","Full Buffer"
"4270","Buff1km","PAN10",NA,1000,"All Parcels",937,"Point","Buffer 1km","Full Buffer"
"4271","Buff1km","PAN11",NA,1000,"Landscan Sum",817,"Point","Buffer 1km","Full Buffer"
"4272","Buff1km","PAN11",NA,1000,"Census Population",637.847214545285,"Point","Buffer 1km","Full Buffer"
"4273","Buff1km","PAN11",NA,1000,"Parcel Building Count",436,"Point","Buffer 1km","Full Buffer"
"4274","Buff1km","PAN11",NA,1000,"Residential Parcels",213,"Point","Buffer 1km","Full Buffer"
"4275","Buff1km","PAN11",NA,1000,"All Parcels",506,"Point","Buffer 1km","Full Buffer"
"4276","Buff1km","PAN12",NA,1000,"Landscan Sum",2011,"Point","Buffer 1km","Full Buffer"
"4277","Buff1km","PAN12",NA,1000,"Census Population",2023.70178712547,"Point","Buffer 1km","Full Buffer"
"4278","Buff1km","PAN12",NA,1000,"Parcel Building Count",1167,"Point","Buffer 1km","Full Buffer"
"4279","Buff1km","PAN12",NA,1000,"Residential Parcels",944,"Point","Buffer 1km","Full Buffer"
